"PremisesPostCode","Liberal.National.Coalition.Votes","Australian.Labor.Party.Votes","TotalVotes","Electorate","PartyAb","PartyGrouping","LaborMargin","State..Territory1","Statistical.Area.Level.4..SA4.2","Individuals.no.","Taxable.income.or.loss4.no.","Taxable.income.or.loss4..","Salary.or.wages.no.","Salary.or.wages..","HELP.debt.balance.no.","HELP.debt.balance..","Average.HELP.debt","HecsPostcodeShare","Average.Income","Average.Salary","Average.HECS.Average.Salary"
5461,842,379,1221,"Grey","LP","Coalition",-18.959868959869,"SA","Barossa - Yorke - Mid North",1447,1416,76077309,1038,53076751,141,2716108,19263.1773049645,9.74429854872149,53726.9131355932,51133.6714836223,0.3767219670728
5491,697,212,909,"Grey","LP","Coalition",-26.6776677667767,"SA","Barossa - Yorke - Mid North",1126,1109,73735641,806,45131923,101,1880403,18617.8514851485,8.96980461811723,66488.4048692516,55994.9416873449,0.332491666642029
5501,917,890,1807,"Grey","LP","Coalition",-0.74709463198672,"SA","Adelaide - North",5204,5137,315870286,4202,254718477,556,10160202,18273.7446043165,10.6840891621829,61489.2517033288,60618.3905283198,0.301455456752508
5502,446,281,727,"Grey","LP","Coalition",-11.3480055020633,"SA","Barossa - Yorke - Mid North",1002,982,59821044,742,43540990,105,2414644,22996.6095238095,10.4790419161677,60917.5600814664,58680.5795148248,0.391894724182125
5522,550,200,750,"Grey","LP","Coalition",-23.3333333333333,"SA","Barossa - Yorke - Mid North",767,757,46395027,495,27148986,71,1263823,17800.323943662,9.25684485006519,61288.0145310436,54846.4363636364,0.324548414151183
5523,486,235,721,"Grey","LP","Coalition",-17.4063800277392,"SA","Barossa - Yorke - Mid North",1048,1027,65379047,739,46441161,116,2116440,18245.1724137931,11.0687022900763,63660.2210321324,62843.248985115,0.290328280419025
5540,4781,4245,9026,"Grey","LP","Coalition",-2.96920008863284,"SA","Barossa - Yorke - Mid North",7723,7642,430272349,6368,371914193,815,15154101,18593.9889570552,10.552893953127,56303.6311175085,58403.610709799,0.318370537901272
5550,197,154,351,"Grey","LP","Coalition",-6.12535612535613,"SA","Barossa - Yorke - Mid North",545,532,26488021,442,21220439,25,512347,20493.88,4.58715596330275,49789.5131578947,48010.0429864253,0.426866520527686
5554,3389,1810,5199,"Grey","LP","Coalition",-15.1856126178111,"SA","Barossa - Yorke - Mid North",3048,3009,166755095,2338,122989528,291,5855416,20121.704467354,9.54724409448819,55418.7753406447,52604.5885372113,0.382508542066066
5556,764,592,1356,"Grey","LP","Coalition",-6.34218289085545,"SA","Barossa - Yorke - Mid North",2161,2129,112044957,1497,80091573,173,3293624,19038.289017341,8.00555298472929,52627.9741662752,53501.3847695391,0.355846658910789
5558,1127,688,1815,"Grey","LP","Coalition",-12.0936639118457,"SA","Barossa - Yorke - Mid North",2558,2538,141611638,1744,94310542,227,4147701,18271.8105726872,8.87412040656763,55796.5476753349,54077.1456422018,0.337884153383049
5571,589,288,877,"Grey","LP","Coalition",-17.1607753705815,"SA","Barossa - Yorke - Mid North",984,968,55094034,609,31356342,62,1132505,18266.2096774194,6.30081300813008,56915.3243801653,51488.2463054187,0.354764649956567
5573,696,259,955,"Grey","LP","Coalition",-22.8795811518325,"SA","Barossa - Yorke - Mid North",1179,1158,73343918,743,36555501,97,1816317,18724.9175257732,8.2273112807464,63336.7167530225,49199.866756393,0.380588785300726
5575,694,319,1013,"Grey","LP","Coalition",-18.5093780848964,"SA","Barossa - Yorke - Mid North",1309,1293,67559134,789,38923317,113,2400948,21247.3274336283,8.63254392666157,52249.9102861562,49332.4676806084,0.430696627040618
5576,370,158,528,"Grey","LP","Coalition",-20.0757575757576,"SA","Barossa - Yorke - Mid North",628,622,32549773,397,20015109,54,1085777,20106.9814814815,8.59872611464968,52330.8247588424,50415.8916876574,0.398822292106835
5600,647,922,1569,"Grey","LP","Coalition",8.76354365838113,"SA","South Australia - Outback",3659,3635,271623384,3101,237641771,417,8219499,19711.0287769784,11.3965564361847,74724.4522696011,76633.9151886488,0.257210253821118
5602,487,133,620,"Grey","LP","Coalition",-28.5483870967742,"SA","South Australia - Outback",755,741,39643196,540,29881878,46,824636,17926.8695652174,6.09271523178808,53499.5897435897,55336.8111111111,0.323959209164076
5605,793,248,1041,"Grey","LP","Coalition",-26.1767531219981,"SA","South Australia - Outback",1121,1106,60734909,722,38636185,95,1861762,19597.4947368421,8.47457627118644,54914.0226039783,53512.7216066482,0.366221230175805
5606,5580,3354,8934,"Grey","LP","Coalition",-12.4580255204835,"SA","South Australia - Outback",8936,8831,531018925,6906,372244679,975,18522046,18996.9702564103,10.9109221128021,60131.2337221153,53901.633217492,0.352437748588393
5607,859,424,1283,"Grey","LP","Coalition",-16.9524551831645,"SA","South Australia - Outback",2754,2696,158670788,1917,104874161,259,4429039,17100.5366795367,9.40450254175744,58854.149851632,54707.4392279604,0.312581559671994
5608,3805,5425,9230,"Grey","LP","Coalition",8.77573131094258,"SA","South Australia - Outback",6268,6198,374035259,5405,340466945,638,10617273,16641.4937304075,10.1786853860881,60347.7345918038,62991.1091581869,0.264187977522613
5631,589,120,709,"Grey","LP","Coalition",-33.0747531734838,"SA","South Australia - Outback",754,739,53324248,474,25432109,96,2014910,20988.6458333333,12.7320954907162,72157.3044654939,53654.2383966245,0.391183370793197
5640,405,120,525,"Grey","LP","Coalition",-27.1428571428571,"SA","South Australia - Outback",655,636,34934708,415,21859125,71,1126430,15865.2112676056,10.8396946564886,54928.786163522,52672.5903614458,0.301204310605129
5641,310,71,381,"Grey","LP","Coalition",-31.3648293963255,"SA","South Australia - Outback",627,599,31097604,374,18619822,60,1459230,24320.5,9.56937799043062,51915.8664440735,49785.6203208556,0.48850450879713
5680,575,240,815,"Grey","LP","Coalition",-20.5521472392638,"SA","South Australia - Outback",1424,1406,79200050,983,48268773,132,2661025,20159.2803030303,9.26966292134832,56330.0497866287,49103.5330620549,0.410546432118314
5690,831,518,1349,"Grey","LP","Coalition",-11.6011860637509,"SA","South Australia - Outback",2188,2166,132284569,1754,97404844,215,3380012,15720.9860465116,9.82632541133455,61073.2082179132,55532.9783352338,0.283092794908448
5700,3350,3187,6537,"Grey","LP","Coalition",-1.24674927336699,"SA","South Australia - Outback",5806,5763,351035129,4964,301622260,524,9646877,18410.070610687,9.02514640027558,60911.8738504251,60761.9379532635,0.30298688999761
5710,240,169,409,"Grey","LP","Coalition",-8.67970660146699,"SA","South Australia - Outback",1354,1343,91381165,1183,82535094,112,2065563,18442.5267857143,8.27178729689808,68042.5651526433,69767.6196111581,0.264342210448079
5723,242,215,457,"Grey","LP","Coalition",-2.95404814004377,"SA","South Australia - Outback",843,831,45209212,680,34775116,63,1057657,16788.2063492063,7.47330960854093,54403.3838748496,51139.8764705882,0.328280150595625
5725,764,495,1259,"Grey","LP","Coalition",-10.6830818109611,"SA","South Australia - Outback",2396,2382,260489796,2290,241778832,213,3951943,18553.7230046948,8.889816360601,109357.59697733,105580.275982533,0.17573095762474
6000,5273,9201,14474,"Perth","ALP","Labor",13.5691584910875,"WA","Perth - Inner",11248,11014,911162631,9474,749859203,1727,53479616,30966.7724377533,15.3538406827881,82727.6766842201,79149.1664555626,0.391245717731459
6003,184,531,715,"Perth","ALP","Labor",24.2657342657343,"WA","Perth - Inner",3086,3040,243165446,2706,198338186,639,18925541,29617.4350547731,20.7064160725859,79988.6335526316,73295.7080561715,0.404081437238798
6004,548,830,1378,"Perth","ALP","Labor",10.2322206095791,"WA","Perth - Inner",8705,8580,752820326,7309,614156604,1108,32321642,29171.1570397112,12.7283170591614,87741.2967365967,84027.4461622657,0.347162247242153
6005,559,1019,1578,"Perth","ALP","Labor",14.5754119138149,"WA","Perth - Inner",4637,4557,441254027,3933,342470189,901,27102305,30080.2497225305,19.4306663791244,96829.9378977397,87076.0714467328,0.345447942503143
6006,984,2338,3322,"Perth","ALP","Labor",20.3792895845876,"WA","Perth - Inner",6296,6241,604348279,5159,459614467,1297,37366221,28809.7309175019,20.6003811944091,96835.1672808845,89089.8365962396,0.323378423602564
6007,1506,2496,4002,"Perth","ALP","Labor",12.3688155922039,"WA","Perth - Inner",5579,5534,619913198,4599,453232919,1167,34654176,29695.0951156812,20.9177271912529,112019.009396458,98550.3194172646,0.301319115871674
6008,6501,6341,12842,"Curtin","IND","Teal",-0.622955925868247,"WA","Perth - Inner",10664,10552,1222707878,8100,805731452,2038,60528725,29700.0613346418,19.1110277569392,115874.51459439,99473.0187654321,0.298574042521799
6009,2827,2158,4985,"Curtin","IND","Teal",-6.71013039117352,"WA","Perth - Inner",11965,11793,2102690587,8167,860448141,2380,69154863,29056.6651260504,19.891349770163,178299.888662766,105356.696583813,0.275793243981747
6010,7956,4751,12707,"Curtin","IND","Teal",-12.6111592035886,"WA","Perth - Inner",12378,12226,1728459031,8409,893793515,2259,64179434,28410.5506861443,18.2501211827436,141375.677327008,106290.107622785,0.267292519704383
6011,2767,1596,4363,"Curtin","IND","Teal",-13.4196653678661,"WA","Perth - Inner",6704,6617,1979575719,4267,524465741,1199,33830548,28215.6363636364,17.8848448687351,299165.138129061,122912.055542536,0.22955955165742
6012,1107,656,1763,"Curtin","IND","Teal",-12.7906976744186,"WA","Perth - Inner",5967,5870,872293189,4281,427897676,1152,30942392,26859.7152777778,19.3061840120664,148601.906132879,99952.7390796543,0.268724154286285
6014,3763,3446,7209,"Curtin","IND","Teal",-2.19864058815369,"WA","Perth - Inner",14860,14714,1638997132,11380,1111072544,2461,66236677,26914.537586347,16.5612382234186,111390.317520729,97633.7912126538,0.275668262515025
6015,1627,779,2406,"Curtin","IND","Teal",-17.6226101413134,"WA","Perth - Inner",4934,4891,870470564,3101,383050584,784,20503962,26153.012755102,15.8897446291042,177973.944796565,123524.85778781,0.211722670428226
6016,697,1463,2160,"Perth","ALP","Labor",17.7314814814815,"WA","Perth - Inner",6924,6863,644324663,5886,519035646,1134,29563936,26070.4902998236,16.3778162911612,93883.8209237943,88181.3873598369,0.295646179770786
6017,3174,3281,6455,"Cowan","ALP","Labor",0.828814872192098,"WA","Perth - North West",3313,3280,223385575,2887,193770294,496,13217856,26648.9032258065,14.9713250830063,68105.3582317073,67118.2175268445,0.397044263208391
6018,7569,7154,14723,"Curtin","IND","Teal",-1.40935950553556,"WA","Perth - North West",27517,27242,2492796360,21910,1932863187,4744,120948513,25495.0491146712,17.2402514809027,91505.629542618,88218.3106800548,0.28899951629243
6019,2368,2082,4450,"Curtin","IND","Teal",-3.21348314606741,"WA","Perth - North West",16830,16664,1579973401,13720,1225596617,2875,72825310,25330.5426086957,17.0825906120024,94813.5742318771,89329.1994897959,0.283563971840911
6020,4399,3638,8037,"Moore","LP","Coalition",-4.73435361453279,"WA","Perth - North West",14811,14669,1479822753,10689,945403460,2064,48149211,23328.1061046512,13.9355884140166,100880.956643261,88446.3897464683,0.263754192472086
6021,11558,11932,23490,"Cowan","ALP","Labor",0.796083439761595,"WA","Perth - North West",13449,13319,1037817689,10569,790285426,1974,48784556,24713.5542046606,14.6776712023199,77920.0907725805,74773.9072759958,0.330510402692226
6022,812,974,1786,"Cowan","ALP","Labor",4.53527435610302,"WA","Perth - North West",3319,3291,228006316,2621,192899664,478,11150115,23326.60041841,14.4019282916541,69281.773321179,73597.7352155666,0.316947258636245
6023,2766,2797,5563,"Moore","LP","Coalition",0.278626640301994,"WA","Perth - North West",10183,10086,842160345,7846,652674825,1446,32388246,22398.510373444,14.200137484042,83497.9521118382,83185.6774152434,0.269259217084161
6024,1638,2339,3977,"Cowan","ALP","Labor",8.81317576062358,"WA","Perth - North West",8743,8668,603294144,7049,520125363,1208,27376843,22662.9495033113,13.8167676998742,69600.1550530688,73787.1134912754,0.307139667497509
6025,8525,8634,17159,"Moore","LP","Coalition",0.317617576781856,"WA","Perth - North West",20730,20537,1691784744,16460,1316472317,3069,71715148,23367.5946562398,14.8046309696093,82377.4039051468,79980.092162819,0.292167638525214
6026,3947,3878,7825,"Moore","LP","Coalition",-0.440894568690098,"WA","Perth - North West",14833,14702,1098885364,11806,906810868,2123,49121311,23137.6877060763,14.3126811838468,74743.937151408,76809.3230560732,0.30123540718078
6027,13482,14855,28337,"Moore","LP","Coalition",2.4226276599499,"WA","Perth - North West",28303,28011,2104920293,23178,1733666263,4203,96766212,23023.1291934333,14.8500158993746,75146.2030273821,74797.923159893,0.307804391095425
6028,3367,3238,6605,"Moore","LP","Coalition",-0.97653292959879,"WA","Perth - North West",16102,15938,1333973074,13290,1088753153,2321,53044188,22854.0232658337,14.414358464787,83697.6455013176,81922.735364936,0.278970461179394
6030,5686,8715,14401,"Pearce","ALP","Labor",10.5166307895285,"WA","Perth - North West",25778,25465,1823759025,21551,1544789661,3492,77396181,22163.8548109966,13.5464349445263,71618.2613390929,71680.6487401977,0.309202765328313
6031,1563,2769,4332,"Pearce","ALP","Labor",13.9196675900277,"WA","Perth - North West",11996,11847,819241906,10595,748196928,1719,35907506,20888.6015125073,14.3297765921974,69151.8448552376,70617.9261915998,0.295797436133037
6035,2222,3519,5741,"Pearce","ALP","Labor",11.2959414736109,"WA","Perth - North West",6576,6482,456755655,5495,402764448,684,12861972,18804.0526315789,10.4014598540146,70465.2352668929,73296.5328480437,0.25654764149026
6036,3271,5391,8662,"Pearce","ALP","Labor",12.2373585776957,"WA","Perth - North West",11250,11124,792132742,9851,715852739,1520,30847125,20294.1611842105,13.5111111111111,71209.3439410284,72668.0275098975,0.279272217502346
6037,245,378,623,"Pearce","ALP","Labor",10.6741573033708,"WA","Perth - North West",2306,2279,160872088,1849,141578966,226,3985946,17636.9292035398,9.80052038161318,70588.893374287,76570.5603028664,0.230335642494699
6038,770,1500,2270,"Pearce","ALP","Labor",16.079295154185,"WA","Perth - North West",7022,6950,503490901,6276,469104115,1019,22315194,21899.1108930324,14.5115351751638,72444.7339568345,74745.7162205226,0.292981484429467
6041,255,198,453,"Durack","LP","Coalition",-6.29139072847682,"WA","Western Australia - Wheat Belt",926,907,60389447,688,48968734,68,1219964,17940.6470588235,7.34341252699784,66581.5292171996,71175.4854651163,0.252062166370701
6044,265,175,440,"Durack","LP","Coalition",-10.2272727272727,"WA","Western Australia - Wheat Belt",802,791,52788577,571,37704137,36,681445,18929.0277777778,4.48877805486284,66736.5069532238,66031.7635726795,0.286665488752895
6050,2203,3497,5700,"Perth","ALP","Labor",11.3508771929825,"WA","Perth - Inner",10737,10626,1175938930,8193,737964883,2144,58259676,27173.3563432836,19.9683337990128,110666.189535103,90072.6086903454,0.301682795007093
6051,832,2131,2963,"Perth","ALP","Labor",21.9203509956126,"WA","Perth - North East",9378,9284,728178511,8133,617243658,1988,53757036,27040.7625754527,21.1985497973982,78433.7043300302,75893.7240870527,0.356297742675482
6052,1241,2852,4093,"Perth","ALP","Labor",19.6799413633032,"WA","Perth - North East",7563,7513,645208939,6342,533415039,1466,37855355,25822.2066848568,19.3838423905857,85879.0015972315,84108.3315988647,0.307011281688594
6053,1048,2499,3547,"Perth","ALP","Labor",20.4539047082041,"WA","Perth - North East",9953,9856,789109495,8401,672697400,1739,41164514,23671.3709028177,17.4721189591078,80063.8692167208,80073.4912510415,0.29562056721874
6054,2161,4804,6965,"Perth","ALP","Labor",18.9734386216798,"WA","Perth - North East",12695,12572,885905029,10761,759024059,2052,48147094,23463.4961013645,16.1638440330839,70466.5151924912,70534.7141529598,0.332651750037325
6055,2352,4074,6426,"Hasluck","ALP","Labor",13.3986928104575,"WA","Perth - North East",21680,21421,1586472825,19049,1410559268,2972,67432966,22689.4232839838,13.7084870848708,74061.5669203118,74048.9930180062,0.30641096332622
6056,9931,13149,23080,"Hasluck","ALP","Labor",6.97140381282496,"WA","Perth - North East",25765,25448,1754157152,21570,1496825269,3078,63675392,20687.2618583496,11.9464389675917,68931.0418107513,69393.8464997682,0.298113779561401
6057,2364,2962,5326,"Swan","ALP","Labor",5.61396920766053,"WA","Perth - South East",10563,10467,757846957,8964,652547060,1137,22820288,20070.6138962181,10.7639875035501,72403.4543804337,72796.4145470772,0.275708824687218
6058,1615,2395,4010,"Swan","ALP","Labor",9.72568578553616,"WA","Perth - South East",8450,8364,572727710,7193,509121283,887,18373707,20714.4385569335,10.4970414201183,68475.3359636537,70780.10329487,0.292659060847045
6059,3204,4137,7341,"Cowan","ALP","Labor",6.35472006538619,"WA","Perth - North West",15472,15294,1150263948,11973,854845559,2547,66642879,26165.2449941107,16.4619958634953,75210.1443703413,71397.7749102146,0.366471434537203
6060,2707,4299,7006,"Perth","ALP","Labor",11.3616899800171,"WA","Perth - North West",16993,16838,1247326895,14242,1051287821,2972,79977384,26910.2907133244,17.4895545224504,74078.090925288,73816.0245049853,0.364558927330297
6061,2431,5148,7579,"Cowan","ALP","Labor",17.9245283018868,"WA","Perth - North West",24658,24311,1392458766,21032,1245900752,3534,88064737,24919.2804187889,14.332062616595,57276.9020607955,59238.3392925067,0.42066136080795
